TransactionID,CustomerID,Product,Category,Price,Quantity,PaymentType,City,Country,TransactionDate,DiscountApplied,Rating,Browser,Device,SessionDuration,CouponCode,ReturnStatus,Warehouse,ShippingType,ReviewText
839,1921,,,72137,1,Card,Chennai,IN,April 5 2023,Y,2.130735941081212,,,201,YIrSES,Returned,WH2,Standard,
2442,1478,,,20253,2,,Hyderabad,IN,02/03/2023,,1.333885715489235,Edge,,494,,,,Standard,Good
4796,1468,Dress,Fashion,29133,1,Cash,Chennai,India,02/03/2023,,4.49199670306544,Edge,Mobile,469,YIrSES,Not Returned,WH2,Express,Good
2643,1579,Mobile,Accessories,76932,1,,,IND,02/03/2023,,1.3217501423136975,Edge,Tablet,221,,,WH3,,Bad
1805,1302,Shoes,Accessories,52418,2,Cash,Mumbai,,02/03/2023,,1.7400553006408415,,Tablet,456,SAVE10,Not Returned,,Express,Good
2497,1663,Shoes,Fashion,52066,1,Card,Mumbai,IN,02/03/2023,Y,1.6090278962460673,Safari,,137,YIrSES,Returned,WH1,,Good
3410,1196,Headphones,,4495,1,UPI,Chennai,IN,2023-01-01,N,4.93216421718913,,,100,YIrSES,,WH3,Standard,Average
787,1581,Mobile,Accessories,9052,3,,,IN,April 5 2023,Yes,3.6716464627358736,Safari,Mobile,79,YIrSES,Returned,WH1,,Bad
209,1076,Headphones,Electronics,1322,1,Card,Delhi,IN,02/03/2023,N,3.2936722195768935,Edge,Desktop,160,OFF20,Not Returned,WH2,Express,Good
617,1750,Dress,Accessories,79467,2,NetBanking,Delhi,,02/03/2023,N,2.1294917460395184,,Desktop,95,SAVE10,Not Returned,WH3,Standard,Good
4892,1168,Shoes,Fashion,66612,2,Cash,Mumbai,India,02/03/2023,,3.7919095928082736,Edge,Tablet,82,,Not Returned,,,
2535,1094,Laptop,Accessories,12757,4,UPI,,,2023-01-01,Yes,2.4235850852751435,Chrome,,290,SAVE10,Returned,WH1,Express,Average
2338,1607,Headphones,Accessories,4556,4,Cash,Mumbai,,02/03/2023,Y,4.8351980595201285,Edge,Mobile,170,OFF20,Returned,,Standard,Average
2776,1672,Mobile,Accessories,71768,2,,,India,April 5 2023,No,4.187350281582532,Safari,,406,YIrSES,Returned,WH3,Standard,Average
811,1675,Dress,Accessories,62728,2,UPI,Mumbai,India,April 5 2023,No,1.3668681961050893,,Desktop,73,OFF20,,,Standard,
1217,1707,Laptop,Accessories,19959,4,Cash,Mumbai,IN,02/03/2023,Y,3.0518364015079413,Safari,,318,OFF20,,WH3,Express,
151,1109,,Accessories,40070,3,UPI,Chennai,India,2023-01-01,Yes,2.522426505507548,,Desktop,141,OFF20,,,,
3231,1969,,Fashion,54811,1,UPI,,IN,April 5 2023,Y,2.0246415478726667,Edge,,130,OFF20,Returned,WH1,Express,
3055,1857,Mobile,Accessories,94461,2,NetBanking,Chennai,IND,April 5 2023,N,3.182889764432214,Chrome,Mobile,97,,,,Standard,Bad
4724,1824,Dress,Fashion,59059,1,NetBanking,Chennai,IN,,N,1.1375308535994026,Safari,Tablet,138,,Not Returned,WH2,,Bad
1169,1987,Shoes,Electronics,69418,2,UPI,,India,April 5 2023,Yes,4.903386362120121,Edge,,320,SAVE10,Returned,WH1,Express,Good
3865,1926,Dress,Fashion,22110,1,,Delhi,India,April 5 2023,No,3.5999807890647615,,Desktop,115,,,WH1,Express,Bad
4252,1175,Dress,Electronics,93654,1,NetBanking,Chennai,IND,,N,4.544538889519833,Chrome,Mobile,455,OFF20,Returned,WH3,Express,
2698,1986,Headphones,,80730,1,NetBanking,Hyderabad,IN,2023-01-01,Y,3.7506117552969305,Chrome,Tablet,57,,Not Returned,,,Bad
372,1218,Laptop,Electronics,52168,1,Cash,Delhi,IN,2023-01-01,Yes,3.6593517989247015,,Mobile,281,OFF20,Not Returned,WH2,Express,Good
769,1358,Mobile,,87467,3,UPI,Mumbai,IND,02/03/2023,Yes,1.9570651237369239,,Mobile,17,YIrSES,Returned,,Express,Bad
2256,1488,Headphones,Electronics,15301,2,UPI,Mumbai,,02/03/2023,,3.9161142649088374,,Desktop,152,YIrSES,Not Returned,,Standard,
1021,1286,Headphones,Electronics,78428,2,UPI,Mumbai,,2023-01-01,Yes,1.6129450582571652,Edge,Tablet,224,,Not Returned,WH2,Express,Good
4142,1910,Laptop,Electronics,62378,1,,Mumbai,,April 5 2023,No,4.386162397179987,,,417,YIrSES,Returned,,Express,
3015,1593,Shoes,Accessories,95084,3,Cash,Hyderabad,,,Yes,4.913560725901146,,Mobile,392,SAVE10,Returned,,Express,
2878,1538,,Fashion,14094,3,NetBanking,,IN,April 5 2023,N,2.2320033469593805,Edge,,151,OFF20,Not Returned,,Express,Good
1540,1794,Shoes,,39986,2,,Mumbai,IND,02/03/2023,Yes,3.07408287666738,Chrome,Desktop,276,YIrSES,Not Returned,,Standard,
2699,1356,Dress,,62316,2,NetBanking,Hyderabad,IN,02/03/2023,N,3.92096759782758,Edge,Mobile,149,YIrSES,,,Standard,Good
140,1878,Dress,Fashion,30922,3,,Delhi,,April 5 2023,,1.8344147951007046,Edge,,120,,Returned,WH1,Express,Good
695,1118,,,44844,1,,Chennai,IN,,Y,4.11986020070783,Edge,Tablet,59,YIrSES,Returned,WH3,,Good
3994,1585,Dress,Fashion,49191,1,Cash,,IND,02/03/2023,Yes,2.080946693578973,Edge,,296,SAVE10,Not Returned,WH2,Express,
1524,1601,Mobile,Fashion,70824,4,NetBanking,Mumbai,IND,02/03/2023,Yes,1.6614887385792971,Safari,Desktop,84,SAVE10,Returned,WH2,Standard,Bad
2458,1101,,Fashion,60345,3,,Mumbai,,April 5 2023,Yes,1.8710643311720925,Safari,Mobile,315,YIrSES,Returned,WH3,Standard,Bad
4041,1806,Headphones,Fashion,542,2,NetBanking,Delhi,IN,2023-01-01,N,4.541853934034502,,Desktop,146,OFF20,Not Returned,WH3,,
244,1686,Mobile,,92450,1,NetBanking,Hyderabad,IN,April 5 2023,No,4.858925484374488,Chrome,Mobile,65,YIrSES,Returned,,,Average
1206,1460,Laptop,Accessories,46984,4,Cash,Delhi,,02/03/2023,N,1.8640745287679712,Edge,Tablet,10,YIrSES,Returned,WH1,Standard,
1328,1087,Laptop,,34850,3,,Chennai,India,,Y,4.5174768772806235,Edge,Mobile,55,,Returned,WH1,Standard,Bad
3625,1579,,Accessories,18056,3,,Delhi,,,N,3.885641351546706,Safari,Desktop,398,,Returned,WH1,,Bad
1638,1127,Mobile,,92399,1,Card,Chennai,,April 5 2023,,3.6225656037025913,Edge,Desktop,459,YIrSES,Returned,WH1,,
3421,1028,,Electronics,72334,3,NetBanking,Hyderabad,IND,,N,1.0338827722165203,,Tablet,261,SAVE10,,WH3,,
4246,1075,Dress,Electronics,72946,2,Cash,Hyderabad,India,April 5 2023,Y,1.1111894433160607,,Tablet,227,,Not Returned,WH2,,Bad
38,1322,Mobile,Electronics,42754,4,,Hyderabad,,2023-01-01,No,4.335305385919139,Safari,,198,,Not Returned,WH3,Express,
3480,1542,Shoes,Fashion,29538,4,,,India,,Y,2.369412484264974,Safari,Desktop,178,YIrSES,Not Returned,,Express,Average
726,1725,Mobile,Fashion,77263,3,NetBanking,Chennai,IN,02/03/2023,,1.9376240885428149,Edge,,45,OFF20,Not Returned,WH3,Standard,Good
3102,1489,Shoes,Accessories,21965,3,Card,,IN,April 5 2023,Yes,2.137672929351039,Chrome,,14,,Not Returned,WH2,Standard,Good
2594,1035,Dress,Electronics,56919,1,Cash,Chennai,India,April 5 2023,,1.9571579823639538,Safari,Tablet,335,OFF20,,,Standard,Good
868,1133,Shoes,,77705,3,NetBanking,Mumbai,,April 5 2023,Yes,2.4185719844741262,,Desktop,457,YIrSES,,WH2,Express,Good
754,1667,Laptop,Fashion,17759,2,NetBanking,Chennai,IND,2023-01-01,Yes,2.2050262336118798,Chrome,,348,YIrSES,Not Returned,WH2,Standard,Average
3114,1072,Mobile,Accessories,6517,4,Card,Hyderabad,IND,,,1.5031554622146013,Safari,Mobile,151,YIrSES,Returned,WH1,Express,Average
4902,1238,Dress,,9111,3,Card,,IN,2023-01-01,Yes,2.131987832981109,Safari,Desktop,403,SAVE10,Not Returned,WH3,Standard,
1375,1812,,Accessories,97674,2,Cash,Hyderabad,,02/03/2023,,4.796313387206704,Edge,Mobile,106,OFF20,,WH2,Express,Average
1258,1779,Dress,Fashion,97743,4,,,IN,April 5 2023,Y,2.4834200699614377,Safari,Mobile,51,SAVE10,Not Returned,,,Good
1049,1324,Dress,,21316,4,Cash,,IN,02/03/2023,,4.948443488972944,Edge,Tablet,129,SAVE10,,WH3,,
1460,1539,Laptop,Electronics,73863,2,Card,Delhi,IND,2023-01-01,N,3.701612962468241,Chrome,Mobile,380,,Not Returned,WH2,,
247,1073,Headphones,Accessories,53459,2,UPI,,India,April 5 2023,N,2.4403071188572762,Safari,Mobile,184,YIrSES,Not Returned,WH1,,Bad
995,1001,Shoes,Electronics,63050,2,NetBanking,,,,,2.88933248505149,,,163,SAVE10,Returned,WH3,Standard,Good
3105,1715,Dress,Fashion,13664,2,UPI,Chennai,India,April 5 2023,N,2.2028621312195678,Edge,Desktop,483,,,WH1,,
4971,1327,Dress,Accessories,49315,2,,Delhi,,02/03/2023,No,2.9525996817855313,Edge,Desktop,210,,Returned,WH2,Standard,Average
2307,1927,Shoes,Fashion,39564,1,,,,02/03/2023,Yes,2.6285046173217936,Edge,,453,OFF20,Returned,WH2,Express,Good
935,1430,,Accessories,34999,3,NetBanking,Chennai,,April 5 2023,Yes,1.1540754817180159,,,422,SAVE10,Not Returned,,Express,Good
815,1276,Dress,Electronics,93013,3,Cash,Chennai,IN,,No,4.213210381767912,Chrome,Tablet,276,,Not Returned,WH3,Express,Bad
1627,1661,Mobile,,59837,1,UPI,,,April 5 2023,Yes,2.776920181945909,Chrome,,17,OFF20,Not Returned,WH2,Express,Bad
2526,1017,Headphones,,63196,2,,Mumbai,IN,02/03/2023,N,2.196519659064567,Edge,Mobile,186,OFF20,Not Returned,WH1,Express,Good
1684,1907,,Electronics,50610,3,UPI,Delhi,IND,2023-01-01,Yes,4.326135303242122,Chrome,Tablet,127,,Returned,WH1,Standard,Bad
3786,1783,Dress,,11348,3,Card,Chennai,India,April 5 2023,No,1.2539376310607455,Safari,Desktop,482,SAVE10,Returned,WH1,,Good
2996,1982,Mobile,Electronics,25107,3,NetBanking,Delhi,,2023-01-01,No,2.0041321702671895,Chrome,,308,SAVE10,,WH1,Standard,Average
67,1394,Shoes,Fashion,78013,3,Cash,,IN,April 5 2023,Yes,3.3185444933345214,Chrome,Desktop,362,,Not Returned,,,Bad
866,1622,Laptop,Electronics,48336,3,Cash,Hyderabad,IN,April 5 2023,Y,2.664041886770189,Chrome,Mobile,85,SAVE10,,WH2,Standard,Average
4671,1875,Dress,Fashion,68303,3,NetBanking,Chennai,India,,No,2.201005147850138,Chrome,Mobile,85,SAVE10,Returned,,,
700,1765,Dress,Electronics,47794,2,,Delhi,IND,April 5 2023,No,4.21904463370887,Edge,Desktop,390,SAVE10,,WH2,Express,
3310,1652,Headphones,Fashion,50433,3,Cash,Chennai,IN,,No,2.115724266157726,Safari,Tablet,446,SAVE10,Not Returned,WH1,Express,Bad
2162,1205,Mobile,Electronics,7590,2,UPI,Delhi,IN,April 5 2023,N,4.895072620249312,Chrome,Tablet,494,YIrSES,,,,Good
3752,1014,Shoes,Electronics,21482,3,NetBanking,Mumbai,IN,,Y,4.39368542035756,Chrome,Tablet,219,,Returned,WH1,Standard,Good
371,1751,Dress,Fashion,97429,2,Card,Delhi,IND,April 5 2023,N,2.410523287023188,,Tablet,411,SAVE10,Returned,,Standard,Good
4579,1207,Headphones,Electronics,75584,4,UPI,Chennai,IN,02/03/2023,No,2.8879097634928956,Chrome,Mobile,453,SAVE10,Returned,WH1,Standard,Good
3092,1598,Dress,Electronics,10156,4,Card,Mumbai,IN,,Yes,3.6678894441022964,Edge,Desktop,450,OFF20,Returned,WH2,Standard,Bad
3882,1833,Shoes,Electronics,33495,4,UPI,Chennai,,02/03/2023,,4.007044225219973,Chrome,,403,OFF20,Returned,WH2,Express,
4884,1066,Shoes,Electronics,99136,4,NetBanking,Hyderabad,India,2023-01-01,No,3.39685194724256,,Desktop,115,YIrSES,,WH3,Standard,Average
3548,1659,Mobile,,32393,4,Card,Delhi,IND,,Yes,3.056285395631199,Edge,Tablet,1,YIrSES,,WH1,Standard,Good
1279,1592,Headphones,Accessories,16084,1,,Hyderabad,India,,No,4.127290327488111,,Tablet,4,SAVE10,Not Returned,WH2,Express,
1334,1362,Mobile,Accessories,97916,3,,Hyderabad,,02/03/2023,Y,2.7740061880754,Safari,Desktop,158,SAVE10,Not Returned,,,Good
4050,1179,Laptop,Accessories,44157,2,Card,Delhi,,2023-01-01,No,3.712576446089105,Safari,,416,YIrSES,Not Returned,,,Average
616,1794,Headphones,Accessories,99651,2,Cash,Mumbai,,,No,3.758308242917841,,,240,OFF20,Returned,WH2,,Average
4230,1046,,Accessories,24992,4,,Hyderabad,IN,April 5 2023,No,4.108348500425214,,Tablet,23,,Returned,WH1,Standard,Bad
964,1625,Dress,Fashion,15655,3,NetBanking,Mumbai,IND,02/03/2023,,2.873292125763699,Safari,,425,OFF20,Returned,WH3,Express,Average
2833,1356,Headphones,,70760,2,NetBanking,Chennai,India,02/03/2023,Y,1.1902895293030693,Edge,Tablet,59,SAVE10,Returned,WH2,Standard,Average
564,1687,Dress,,4166,3,Card,Mumbai,IN,,No,1.8924773765221201,Chrome,Mobile,62,SAVE10,Not Returned,WH1,Express,Bad
485,1770,Mobile,Accessories,72415,2,Card,Delhi,India,02/03/2023,No,4.230780905304575,,Mobile,25,,Returned,WH1,Standard,Good
4894,1214,,Electronics,18151,1,UPI,Chennai,,2023-01-01,N,3.2586875140002816,Edge,Tablet,330,OFF20,Returned,WH1,,
730,1844,,Fashion,73355,1,Card,Mumbai,,2023-01-01,Y,4.522735876901653,Edge,Mobile,68,YIrSES,Not Returned,WH2,,Bad
2378,1042,Mobile,Accessories,94054,4,UPI,Delhi,IN,02/03/2023,Y,3.3688165182272285,Chrome,Mobile,249,SAVE10,Not Returned,WH1,Express,Bad
2004,1332,Shoes,Electronics,18775,3,NetBanking,Chennai,IN,2023-01-01,N,4.026077353456257,Safari,Mobile,389,YIrSES,Returned,WH3,,Bad
697,1340,Laptop,Fashion,38367,4,NetBanking,Mumbai,,02/03/2023,Y,3.931566152684411,Safari,Desktop,397,SAVE10,Returned,,,Good
1028,1269,Headphones,Fashion,37901,1,NetBanking,,,April 5 2023,N,1.5786150311620242,,,261,YIrSES,Returned,WH3,Express,
4532,1318,Dress,Fashion,51036,3,NetBanking,Delhi,IN,2023-01-01,,1.9714053109326444,Edge,Tablet,109,YIrSES,,WH3,Express,Good
971,1864,Headphones,,42264,3,UPI,Chennai,India,02/03/2023,Y,1.7331365493046622,Chrome,Tablet,265,OFF20,Returned,WH2,,Good
2546,1119,Shoes,Fashion,78462,4,Cash,Delhi,,April 5 2023,,4.505113913391753,Chrome,Desktop,309,OFF20,Returned,WH1,,Average
3223,1160,,Accessories,59498,3,Cash,Delhi,IND,02/03/2023,Yes,3.7470587208333623,,Mobile,374,,Not Returned,,,
4217,1852,Laptop,,90113,4,Cash,Delhi,IN,2023-01-01,Yes,1.99318946877617,,Desktop,179,YIrSES,,WH3,Express,
2764,1035,Dress,Accessories,9376,2,UPI,,,02/03/2023,No,3.2307078210725857,Edge,Mobile,258,OFF20,,WH1,,Bad
2468,1204,,Accessories,94984,2,Cash,,,2023-01-01,,4.978467219627829,Chrome,Mobile,393,SAVE10,Not Returned,,Express,
4372,1181,Dress,,60757,1,Card,Delhi,IN,02/03/2023,Y,1.8934177396473766,Chrome,Tablet,225,SAVE10,,WH3,Standard,Average
227,1515,Headphones,Fashion,11118,4,NetBanking,Hyderabad,IND,02/03/2023,,2.6707891442129053,Chrome,,378,SAVE10,,WH3,Standard,Average
1278,1538,Mobile,,79068,2,UPI,Chennai,IN,2023-01-01,Y,2.420204840403439,Edge,,45,OFF20,Not Returned,,Express,Average
4316,1460,Laptop,,14166,3,NetBanking,,,2023-01-01,Yes,4.890436435455479,Chrome,Mobile,79,OFF20,Not Returned,,Standard,
2130,1439,Headphones,Electronics,48476,1,UPI,,,,N,2.1540244989042776,Chrome,Mobile,230,,,WH1,Express,Average
3580,1818,Headphones,Accessories,93422,1,UPI,,India,02/03/2023,Y,3.5872860298983924,Chrome,Mobile,161,SAVE10,Returned,WH2,Express,
3419,1150,Dress,,51076,3,Card,Hyderabad,,02/03/2023,No,3.9793789744292964,Safari,Desktop,66,OFF20,Returned,WH2,,Bad
2495,1212,Dress,Fashion,29810,2,UPI,Chennai,IN,April 5 2023,,1.9540917613142645,Edge,Mobile,147,YIrSES,,,Express,
2249,1845,Mobile,Accessories,55190,3,UPI,Hyderabad,India,April 5 2023,Y,2.5310761007302998,,Mobile,493,,,WH2,,Average
2718,1011,Shoes,,4803,3,,Delhi,India,,No,4.9599854469103155,Safari,Tablet,158,OFF20,Returned,WH3,Express,
3505,1623,,Fashion,50344,1,,Delhi,India,,N,3.6872926242678736,Chrome,Mobile,234,SAVE10,Not Returned,WH2,Express,Average
4456,1806,Headphones,,60108,2,Card,Mumbai,IN,02/03/2023,N,3.9047032308656386,,Mobile,48,YIrSES,Not Returned,WH2,Express,Good
4424,1104,Dress,Accessories,15476,4,NetBanking,Chennai,IND,,,1.881967020863966,Edge,,39,SAVE10,Returned,,Express,Average
2058,1479,,,89610,4,UPI,Hyderabad,IND,,,3.7436054579674383,Edge,Mobile,179,OFF20,,WH2,,Good
3076,1066,Dress,Fashion,5778,4,Cash,,,02/03/2023,Y,1.3244287269800132,Chrome,,376,OFF20,,,,Good
2841,1728,Shoes,,62259,3,,Chennai,,,N,4.033821194559028,Safari,Mobile,498,,Not Returned,WH1,,Bad
3013,1513,,Fashion,36854,2,Cash,Delhi,,2023-01-01,No,1.4747272904069022,Edge,,38,YIrSES,Not Returned,WH3,Standard,Bad
4257,1861,,Accessories,35345,2,,Delhi,India,2023-01-01,Yes,4.675872316603951,Edge,Mobile,277,,Returned,WH2,Standard,
3879,1490,Laptop,Fashion,15606,1,UPI,Delhi,,April 5 2023,N,1.3304877183245871,Chrome,Mobile,257,,,WH1,Express,Good
2048,1512,Mobile,Electronics,3435,3,Card,,,02/03/2023,N,2.8350089333899273,Safari,,87,OFF20,Returned,WH1,,Average
3947,1236,Laptop,Electronics,71123,2,Card,Delhi,,,No,1.3632139566162884,,Tablet,186,YIrSES,Not Returned,WH3,Standard,Good
1588,1767,Shoes,Accessories,81647,2,UPI,Chennai,India,02/03/2023,Y,4.4919042027567295,Safari,Desktop,305,,,WH1,,Bad
4348,1345,Mobile,Electronics,23808,3,Cash,,IND,April 5 2023,,2.331301393824625,,,125,YIrSES,,,,Bad
2116,1062,Shoes,Fashion,14199,4,UPI,Mumbai,,,N,2.587074249026491,Chrome,Mobile,426,YIrSES,Not Returned,,,
2903,1017,Laptop,Accessories,37847,1,,,IND,2023-01-01,Yes,1.637408897378767,Edge,Tablet,249,OFF20,,WH3,,Average
2095,1804,Headphones,Electronics,86413,3,NetBanking,,IN,02/03/2023,Yes,1.2954643960889074,Chrome,Tablet,364,OFF20,Returned,WH2,Standard,Good
530,1135,Mobile,Accessories,56264,2,Cash,Delhi,IN,2023-01-01,Yes,1.906125629558105,Chrome,Tablet,84,YIrSES,Not Returned,WH1,,
4440,1618,Shoes,Accessories,35950,4,NetBanking,,IND,2023-01-01,Yes,2.8228838879649305,,,395,OFF20,Not Returned,WH1,Standard,Average
4167,1937,,Accessories,42078,4,Cash,,India,02/03/2023,,1.5159825123475903,Safari,Tablet,142,SAVE10,,WH1,Express,
4661,1706,Laptop,Accessories,8154,1,,Mumbai,,02/03/2023,No,1.1011013337957767,Safari,Mobile,1,YIrSES,,WH3,Standard,Bad
1129,1849,Shoes,,5556,4,,Hyderabad,India,2023-01-01,Y,2.413643014788839,,Desktop,351,,Returned,WH3,Standard,Good
717,1804,Dress,Fashion,75758,4,Card,Mumbai,IN,,Yes,4.62718645153962,Chrome,Mobile,368,OFF20,Not Returned,,,
3672,1943,,Electronics,13623,1,,Chennai,IN,April 5 2023,Yes,1.1542389209491573,Edge,Mobile,39,,Returned,WH1,Standard,Average
3682,1728,,Electronics,36319,4,Card,Mumbai,IND,02/03/2023,N,1.5422870087678149,Chrome,Desktop,458,YIrSES,Not Returned,WH2,Express,
2782,1446,Mobile,,86214,3,Card,Hyderabad,,,Y,2.137129911252165,Edge,Desktop,369,YIrSES,Returned,WH2,Standard,
1889,1584,,Electronics,27419,1,,Hyderabad,India,02/03/2023,,2.6837347297366843,,,252,OFF20,Not Returned,WH3,Standard,Bad
2590,1823,Mobile,,20358,2,NetBanking,Chennai,IND,April 5 2023,Yes,3.5166786532310157,Chrome,Desktop,264,,Not Returned,WH2,Standard,
3891,1249,,Electronics,38208,1,,Delhi,,2023-01-01,,2.115756752205155,Safari,Tablet,114,SAVE10,Not Returned,WH2,Standard,
3996,1752,,Fashion,62569,1,,Mumbai,IND,,,4.5842193406197005,Edge,Desktop,197,SAVE10,Returned,WH2,,Bad
1546,1610,Headphones,Accessories,88017,2,Cash,Chennai,IN,02/03/2023,Yes,1.0967945553041618,Edge,Tablet,407,OFF20,Not Returned,WH1,Standard,Average
1822,1375,,Accessories,78138,4,NetBanking,Chennai,,02/03/2023,N,2.2946042322531564,Chrome,,418,SAVE10,Not Returned,WH3,Standard,Good
3257,1246,Mobile,Fashion,81198,1,NetBanking,Hyderabad,,2023-01-01,No,3.3230082874927427,Chrome,Tablet,233,SAVE10,Returned,WH1,,Average
4346,1705,Headphones,Accessories,48415,4,NetBanking,Delhi,,April 5 2023,Yes,1.2471259030300264,Safari,Tablet,348,YIrSES,,WH1,Express,Good
3001,1460,Shoes,Accessories,40034,4,Cash,Chennai,IN,April 5 2023,,2.5817317995634657,,Desktop,146,OFF20,,WH1,Standard,
4462,1650,Laptop,Accessories,53296,4,UPI,Delhi,IN,2023-01-01,Yes,4.6122295270152405,Edge,Mobile,352,OFF20,Not Returned,WH1,Standard,Bad
3740,1573,Headphones,,98850,2,Card,Mumbai,,2023-01-01,No,2.203644949922308,Safari,,445,SAVE10,Returned,WH1,,Average
2374,1112,Mobile,Electronics,7610,4,Card,,IND,2023-01-01,,1.3739299763022919,Edge,Mobile,384,OFF20,Not Returned,WH2,,Average
3736,1392,Laptop,Electronics,13011,3,NetBanking,Hyderabad,India,02/03/2023,Yes,4.65231486396757,,Mobile,207,YIrSES,Returned,,Standard,Good
1421,1526,Headphones,Fashion,84525,2,UPI,Hyderabad,IND,,Yes,1.0960842139954798,Edge,Mobile,110,OFF20,,,,Bad
1226,1041,Headphones,,67610,3,,,India,02/03/2023,Yes,2.9691465596142117,Edge,Desktop,183,OFF20,,,Express,Bad
3981,1505,Shoes,,15554,3,UPI,,IND,02/03/2023,Y,1.1502755930094857,,Desktop,97,YIrSES,Not Returned,,,Bad
1276,1092,Headphones,Accessories,55751,2,Cash,,IN,02/03/2023,Y,3.43827951336325,,,113,SAVE10,Returned,WH1,,Average
4619,1014,Shoes,Electronics,6117,4,Card,Hyderabad,India,April 5 2023,Y,4.14316218646106,,Tablet,180,SAVE10,Returned,,,Average
2034,1606,Headphones,Fashion,92357,4,UPI,Mumbai,IND,,,1.138452006295232,Safari,,285,,,,,Bad
3414,1515,Headphones,,59887,1,UPI,Hyderabad,IND,April 5 2023,,3.49146678621557,,Desktop,219,YIrSES,Returned,WH3,Express,Bad
3739,1751,Shoes,Electronics,97170,1,UPI,Delhi,IND,02/03/2023,Y,1.3598088602559328,Chrome,Mobile,265,OFF20,Returned,WH2,Express,
4618,1957,Dress,Electronics,31371,2,UPI,Delhi,IN,April 5 2023,,3.9367622371781903,Chrome,Mobile,267,YIrSES,Returned,WH2,,Bad
1236,1122,Laptop,Electronics,76059,2,,Hyderabad,IN,2023-01-01,Yes,1.925084985539959,Safari,Tablet,432,,,WH2,Express,Average
1487,1228,Shoes,Fashion,43474,4,Card,Chennai,,02/03/2023,No,2.73292186010284,Chrome,Mobile,433,YIrSES,,,Standard,Bad
762,1578,,Accessories,86058,3,NetBanking,Chennai,India,April 5 2023,,4.772457488008845,Safari,,249,OFF20,,WH2,Express,Good
2915,1963,Laptop,Electronics,68556,2,NetBanking,Hyderabad,India,02/03/2023,N,4.310980829550802,,Tablet,447,YIrSES,,WH1,Standard,Average
4538,1914,Shoes,,38073,2,UPI,,India,02/03/2023,N,3.0114909759903754,Chrome,Mobile,421,SAVE10,,WH2,Standard,
2340,1113,Headphones,,29997,1,,Mumbai,IND,April 5 2023,Yes,4.784422754999946,Chrome,Desktop,211,OFF20,Returned,,Standard,Good
3853,1261,,Electronics,78093,4,UPI,Chennai,,April 5 2023,Yes,1.3817064310022067,Safari,,140,SAVE10,,,Standard,
1670,1491,Mobile,Fashion,1992,2,NetBanking,Hyderabad,IN,,N,3.9833441235004705,Chrome,Tablet,413,YIrSES,,,Standard,Average
6,1098,Headphones,Fashion,3577,2,Card,Delhi,IN,2023-01-01,Y,1.937226021498045,,Mobile,68,YIrSES,Returned,WH2,Standard,Good
2756,1185,,Electronics,82009,1,NetBanking,Mumbai,IND,2023-01-01,Yes,1.3172439047203133,Edge,Tablet,442,OFF20,Returned,,Standard,Average
4819,1120,,,49584,2,UPI,Chennai,IN,,Yes,3.1735161833530294,Safari,Desktop,174,,,WH3,Express,
432,1464,,,61831,2,Cash,Delhi,IND,02/03/2023,Y,2.020807115812647,Safari,,381,,Not Returned,WH3,,Bad
1356,1896,Shoes,Electronics,9960,3,NetBanking,Chennai,India,April 5 2023,No,2.1365083580104574,Safari,Mobile,384,SAVE10,Not Returned,WH3,Standard,
4178,1620,Shoes,Fashion,80183,2,Cash,Chennai,,02/03/2023,No,3.2078493543591793,Safari,Mobile,161,,Not Returned,WH2,Standard,Good
4533,1801,Dress,,28290,2,,Delhi,,April 5 2023,,4.3827336816053055,Edge,Mobile,390,YIrSES,,WH3,Standard,Average
3437,1381,Dress,Electronics,58986,2,NetBanking,,IND,02/03/2023,,1.228100143626334,,Mobile,399,YIrSES,,WH1,,
4660,1358,Shoes,Fashion,64345,4,NetBanking,,India,2023-01-01,Yes,3.5646276483793855,Chrome,Mobile,393,OFF20,Returned,,Express,
1016,1581,Mobile,Electronics,41280,1,NetBanking,Hyderabad,IN,,,2.737290737457243,,Mobile,275,YIrSES,,WH2,Standard,Bad
556,1438,Headphones,,97991,3,UPI,Delhi,IND,02/03/2023,N,2.5813480413387473,,Tablet,60,YIrSES,Returned,WH3,Express,Good
1396,1959,Dress,Fashion,60222,1,NetBanking,Delhi,,,No,2.6388274033406325,Edge,Desktop,206,YIrSES,,WH3,,Good
2954,1927,Shoes,,16895,3,UPI,Delhi,,2023-01-01,Yes,1.9730498020349119,Safari,Tablet,436,OFF20,,WH1,Express,Good
1456,1591,,Electronics,2640,3,UPI,Mumbai,IN,02/03/2023,N,4.702028512333777,,Tablet,378,,Returned,,Express,
1564,1833,Shoes,,63205,1,Cash,Delhi,IND,2023-01-01,N,4.729565350299671,Edge,Desktop,235,YIrSES,,WH1,,Average
3483,1932,Shoes,Accessories,29704,4,Card,Chennai,IND,April 5 2023,N,4.4667729382409895,,Mobile,60,SAVE10,Returned,WH2,,Average
2024,1516,,,96155,3,,Mumbai,,,N,2.5641384981378934,Edge,Mobile,448,,,WH3,Express,
1377,1712,Headphones,Electronics,4469,3,NetBanking,Hyderabad,IND,April 5 2023,No,2.6284447816924534,,Mobile,379,SAVE10,Not Returned,,,Good
3053,1014,Laptop,Fashion,88632,1,NetBanking,,IND,02/03/2023,N,2.3650239241476814,Edge,,326,YIrSES,,WH1,Standard,
